zone,year,request_type,requested_mw,source,source_url,note
BGE,2026,demand,17.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2026,capacity,310.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2027,capacity,3115.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2028,capacity,8398.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2029,capacity,13411.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2030,capacity,16679.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2031,capacity,18509.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2032,capacity,18748.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2033,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2034,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2035,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2036,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2037,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2038,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2039,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2040,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2041,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2042,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2043,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2044,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2045,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2046,capacity,18870.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2026,capacity,797.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2027,capacity,1559.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2028,capacity,2535.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2029,capacity,3288.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2030,capacity,3761.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2031,capacity,3984.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2032,capacity,4312.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2033,capacity,4414.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2034,capacity,4442.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2035,capacity,4455.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2036,capacity,4465.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2037,capacity,4497.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2038,capacity,4507.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2039,capacity,4516.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2040,capacity,4554.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2041,capacity,4558.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2042,capacity,4564.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2043,capacity,4566.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2044,capacity,4567.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2045,capacity,4590.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2046,capacity,4590.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2026,capacity,3888.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2027,capacity,5661.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2028,capacity,7323.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2029,capacity,9238.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2030,capacity,11181.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2031,capacity,13625.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2032,capacity,16627.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2033,capacity,19539.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2034,capacity,22352.1,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2035,capacity,25165.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2036,capacity,26104.7,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
